sa1,urban_liveability_index,c_dwelling_density_1600m_per_sqkm,c_street_connectivity_1600m_per_sqkm,c_access_large_public_open_space,c_sa1_prop_affordablehousing,c_sa2_prop_live_work_sa3,c_access_community_culture_leisure,c_access_early_years,c_access_education,c_access_health_services,c_access_sport_rec,c_access_food,c_access_convenience,c_access_busstop2012_400m,c_access_tramstops2012_600m,c_access_trainstations2012_800m,raw_dwelling_density_1600m_per_sqkm,raw_street_connectivity_1600m_per_sqkm,raw_access_large_public_open_space,raw_sa1_prop_affordablehousing,raw_sa2_prop_live_work_sa3,raw_access_community_culture_leisure,raw_access_early_years,raw_access_education,raw_access_health_services,raw_access_sport_rec,raw_access_food,raw_access_convenience,raw_access_busstop2012_400m,raw_access_tramstops2012_600m,raw_access_trainstations2012_800m
2110607,107.2631614,124.3520608,112.4993855,103.9483408,95.79803538,85.64757449,104.7562536,104.3193789,107.490933,118.5944056,109.0217746,114.0740063,115.0885698,107.3512127,127.0489691,95.52156818,26.33479133,90.37744102,0.639994549,0.076923077,0.116163704,0.377218663,0.779335614,0.760683063,0.901338705,0.589896113,0.945213159,0.89907419,0.86605774,0.918093362,0.01019891
2110608,105.7347773,124.1203394,111.0114486,110.1491449,105.0020323,85.64757449,101.3302007,110.1074219,110.1456439,104.8718492,104.1165657,104.5077711,108.6992771,98.1863238,126.7626191,95.73444718,25.9211307,87.85418251,0.887560651,0.151898734,0.116163704,0.301050032,0.936705839,0.83103402,0.538714662,0.478375852,0.656058539,0.709706843,0.523921587,0.909645532,0.015502713
2110609,106.9363761,123.8792606,111.7306008,111.7224964,105.2410971,85.64757449,100.5870221,105.0171387,108.0538207,113.6450606,106.8272311,111.0392491,112.3458152,99.29992658,128.655364,95.6968326,25.63985542,89.07372818,0.950376455,0.153846154,0.116163704,0.28452755,0.7983069,0.775599824,0.770550284,0.540003015,0.853482813,0.817783792,0.565493697,0.965484853,0.014565559
2110610,108.4683632,123.1737571,112.2300042,109.666469,110.5611319,85.64757449,98.87334059,105.0644731,107.6411255,118.8129197,106.7464079,113.4127269,116.3686212,108.7613736,128.9761361,96.0809407,25.18912347,89.9206214,0.86828989,0.197183099,0.116163704,0.246428671,0.799593868,0.764663226,0.907113029,0.538165494,0.925224941,0.937012654,0.918700715,0.974948194,0.024135473
2110611,105.4471147,124.0764166,110.7142894,110.9074286,86.35497363,85.64757449,98.42892184,107.0153016,104.9483024,113.0070294,105.1453045,109.2989097,112.8208717,109.4432714,126.5662814,95.27043756,25.79592185,87.35025693,0.917835003,0,0.116163704,0.236548273,0.852634647,0.693302277,0.753690054,0.5017643,0.800878295,0.831863625,0.944156767,0.903853223,0.003942081
2110612,105.3807246,123.5534071,109.4891906,92.62016856,105.925377,85.64757449,97.09399656,109.4350249,103.6562104,116.0834456,102.3070279,110.1450169,115.2985147,104.9918935,126.3427902,95.37411678,25.41391075,85.27272194,0.187719101,0.15942029,0.116163704,0.206869971,0.91842414,0.659061296,0.834985582,0.437235885,0.826453228,0.905296588,0.777981561,0.897259838,0.006525212
2110613,105.9524954,122.3294875,106.674805,103.2967795,105.2410971,85.64757449,95.63622626,108.8146631,100.7860966,119.4993909,101.7667892,111.2754321,114.5948776,108.4826074,125.4255132,95.81245938,24.78456638,80.50005828,0.613981069,0.153846154,0.116163704,0.174460557,0.901557216,0.583002068,0.925253305,0.424953521,0.860621818,0.884442028,0.90829404,0.870198546,0.017446359
2110614,105.2343581,120.5831383,104.2759362,111.1247189,99.50780964,85.64757449,94.20431272,105.9640723,98.14513596,119.3486136,102.1346101,111.6405974,112.9513706,106.7864423,127.0561398,95.7336335,23.92066314,76.4320322,0.926510284,0.107142857,0.116163704,0.142625995,0.824052935,0.513015497,0.921268953,0.433315956,0.871659518,0.835731383,0.844974189,0.918304911,0.01548244
2110615,104.8296321,123.2169612,106.5812262,103.5150114,110.9069342,85.64757449,97.07005976,111.3376089,101.9201991,110.2006778,102.4289872,102.7608115,105.7345914,108.0195477,121.146059,95.17605724,25.2886273,80.34136628,0.622693942,0.2,0.116163704,0.206337804,0.970153208,0.613056263,0.67953109,0.440008639,0.603253918,0.621838798,0.891007474,0.743947086,0.00159063
2110616,107.6089477,124.4393934,111.5361783,111.6063753,103.8920883,85.64757449,101.9302383,108.3765124,105.0927736,113.4976322,105.9192996,111.8057982,114.737511,108.1736642,125.8560468,95.23553948,26.43549238,88.74402445,0.945740336,0.142857143,0.116163704,0.314390176,0.889644401,0.697130827,0.766654428,0.519361131,0.876652975,0.888669429,0.896760828,0.882900048,0.003072608
2110617,102.5018615,119.9983795,96.94715998,112.4451122,119.9877963,85.64757449,91.71480774,106.4657035,91.96276791,110.3164346,103.8133949,104.8223794,99.72311849,98.7734871,117.6255436,95.32955691,23.63456337,64.00381893,0.979226771,0.273972603,0.116163704,0.087278868,0.837691709,0.349180135,0.682590008,0.471483243,0.665568073,0.443669361,0.545841088,0.640085662,0.005415018
2110618,104.2869916,122.9126756,108.7691454,93.05538737,95.33739822,85.64757449,96.1595051,108.9802512,102.5550598,118.1725941,101.1160254,111.0674216,115.7880475,102.6564511,125.882492,95.49941802,25.12609384,84.05166188,0.205095141,0.073170732,0.116163704,0.186094187,0.906059366,0.629880339,0.890192168,0.410158364,0.854334369,0.919805476,0.69079673,0.883680228,0.009647046
2110619,105.0877317,123.7165404,110.1618229,101.1132787,86.35497363,85.64757449,97.96755462,108.8603436,104.8160397,115.2103802,104.5722792,109.5935777,115.0572783,109.7031007,127.8641296,95.32354625,25.4893522,86.41337863,0.526805149,0,0.116163704,0.226291073,0.902799216,0.68979726,0.811914479,0.48873653,0.809785102,0.898146766,0.953856502,0.942142037,0.005265265
2110701,105.9692462,118.3653164,101.9445294,104.9413841,95.28295928,86.53604118,104.8501339,106.6367743,113.0669339,107.9775361,109.2064117,110.1282893,111.8322782,108.6622423,125.6273612,96.99120917,22.83556902,72.4784088,0.679641639,0.072727273,0.125218404,0.379305827,0.842342927,0.908449439,0.620783681,0.594093849,0.825947607,0.802563463,0.915000024,0.87615342,0.046814483
2110702,106.8353252,118.6923038,102.8187239,107.4532119,112.0488858,86.53604118,104.5734722,104.0055721,113.3949083,108.4082268,107.2828107,107.8816404,108.1164244,109.4656999,125.2836338,97.39815282,22.99555128,73.96087673,0.779925961,0.209302326,0.125218404,0.373155033,0.77080357,0.917140899,0.632164856,0.550360648,0.758039087,0.69243212,0.944994048,0.866012853,0.056953336
2110703,104.6474513,116.2901814,98.33503462,110.4267309,106.6040133,86.53604118,103.4876503,104.9503668,111.8983504,104.4616733,104.4832189,104.6683061,103.3474083,106.0831406,123.3218506,95.13651864,21.82028612,66.35739085,0.898643225,0.164948454,0.125218404,0.349014843,0.796491448,0.877481483,0.5278756,0.486711738,0.660910964,0.551086908,0.818719106,0.808136783,0.00060554
2110704,104.7644995,116.3642283,97.16213666,107.4119702,102.0264378,86.53604118,103.8814465,106.2056006,113.6137676,108.001272,102.9220777,106.8031902,102.5205245,107.9499993,127.2819953,95.20419828,21.85651439,64.36837857,0.77827939,0.127659574,0.125218404,0.357769792,0.83061981,0.922940763,0.621410911,0.451219086,0.725441218,0.526579534,0.888411149,0.924968047,0.002291754
2110705,105.2972425,118.765982,102.4091533,104.2453817,101.94352,86.53604118,104.8269441,106.6676764,114.4829792,108.0493441,103.9469807,106.6255603,103.436589,108.0769057,125.0807804,96.02460047,23.03159915,73.26632279,0.651853857,0.126984127,0.125218404,0.378790267,0.843183119,0.945975236,0.622681235,0.474520324,0.720072074,0.553730066,0.893148715,0.86002832,0.022731777
2110706,104.4520953,116.1856857,96.49018029,103.3132477,103.6180709,86.53604118,104.345049,109.927032,113.7917967,108.3473507,100.5428444,107.7521815,97.96916544,109.4024009,126.3874237,95.17800843,21.76916041,63.22886812,0.61463856,0.140625,0.125218404,0.368076686,0.931801246,0.927658608,0.630556181,0.397127053,0.754125984,0.391685291,0.942631023,0.898576605,0.001639243
2110707,104.1847193,118.6968725,102.5626072,100.1577317,94.14924682,86.53604118,105.3117997,110.0434266,115.6616414,107.8874604,100.2267621,105.2205291,101.5700749,108.4347401,122.3684512,96.73921381,22.99778656,73.52655141,0.488655093,0.063492063,0.125218404,0.389569665,0.934965879,0.977210282,0.618403396,0.3899409,0.677602779,0.498409885,0.906507097,0.780009815,0.04053611
2110708,103.9113488,117.84336,99.30407986,90.65420876,101.699949,86.53604118,107.992044,107.1121986,115.4795647,109.2611461,95.62649681,106.7199665,102.4832444,109.9489257,128.6563319,95.4840771,22.58019604,68.00070762,0.109228473,0.125,0.125218404,0.449157344,0.855269166,0.972385172,0.654703589,0.285353555,0.722925651,0.525474616,0.963033439,0.965513406,0.009264833
2110709,104.8239647,117.7811507,97.08891099,90.55019308,117.7814831,86.53604118,107.9107037,109.2337209,115.2878475,109.5199091,95.35238914,107.3198763,102.0705964,109.8676193,128.4979557,95.2168997,22.54975945,64.24420172,0.105075664,0.256,0.125218404,0.447348972,0.912950914,0.967304586,0.661541504,0.279121698,0.741058874,0.513244457,0.959998175,0.960841028,0.002608205
2110710,104.6465299,116.9455261,95.26295479,96.08208638,116.6001424,86.53604118,104.7517183,111.0852143,114.6363026,109.1985656,98.22195071,106.6426938,99.21413385,110.4124102,123.3830323,95.1307515,22.14092081,61.14772664,0.32593561,0.246376812,0.125218404,0.377117833,0.963290888,0.95003837,0.653049874,0.344361377,0.720589962,0.428583955,0.980335864,0.809941753,0.000461854
2110711,103.9340512,116.9092956,95.21621419,98.88788565,102.9441362,86.53604118,104.1509772,110.7071809,114.5351701,108.8313083,101.3265952,105.9622924,99.55841237,109.9951359,120.0372851,95.1396966,22.12319461,61.06846347,0.437956693,0.135135135,0.125218404,0.363762047,0.953012595,0.947358317,0.643344954,0.414945681,0.700023749,0.438787762,0.964758521,0.711236298,0.000684719
2110712,103.3742553,118.0781995,99.93909003,88.44704633,103.8920883,86.53604118,102.0562596,109.358617,113.5004994,107.7105944,103.3038399,104.4964544,104.0356346,108.1004057,111.3641109,100.3627784,22.69509388,69.07756431,0.02110787,0.142857143,0.125218404,0.317191906,0.916346696,0.919939108,0.613729639,0.459898474,0.655716473,0.571484718,0.894025998,0.455362337,0.130815909
2110713,103.4588131,118.0390063,98.83534324,90.19518923,95.6198644,86.53604118,105.8293564,107.4614037,114.3957236,110.3557232,102.0941116,101.7688273,106.4231119,106.3604589,127.5996656,95.89865435,22.67591818,67.20581929,0.090902193,0.075471698,0.125218404,0.401076079,0.864763651,0.943662926,0.683628225,0.43239522,0.573269622,0.64224533,0.829071725,0.934339883,0.019593875
2110714,103.4746664,118.3438903,99.56806822,88.42984056,98.39024841,86.53604118,107.1207463,108.1010337,115.7209505,108.6068039,97.09572206,105.3660219,104.4847159,108.0285541,125.9376291,96.07561783,22.82508608,68.44838175,0.020420932,0.098039216,0.125218404,0.429786493,0.882154453,0.978781999,0.637412333,0.318756491,0.68200053,0.584794696,0.891343694,0.88530687,0.024002856
2110715,102.918755,118.7516288,96.51505473,95.19923613,122.2460604,86.53604118,100.1346924,106.9372789,111.556662,102.0531083,108.8218768,104.8671011,99.70235263,108.6187648,99.1951709,95.12703976,23.02457668,63.27105044,0.290687957,0.293333333,0.125218404,0.274471274,0.850513302,0.868426597,0.464228306,0.585351422,0.666919857,0.443053897,0.913376957,0.096357107,0.000369376
2110716,100.8767209,113.2804423,95.21289391,101.1153362,113.7673568,86.53604118,98.62881429,108.3516176,99.11918169,97.71084198,103.8693556,95.34382213,107.0375335,109.6271774,97.09410926,95.20811548,20.34773772,61.06283289,0.526887298,0.223300971,0.125218404,0.240992318,0.888967543,0.53882812,0.349482181,0.472755513,0.379063658,0.660455698,0.951022195,0.034372076,0.002389349
2110717,106.3690544,117.7509639,96.82958117,100.7632002,122.7600896,86.53604118,107.6827467,111.2011088,115.464989,112.070957,101.3677471,105.5885483,105.1374195,107.401826,125.4889033,95.19539966,22.53499024,63.80442758,0.512828325,0.326530612,0.125218404,0.442280989,0.966441926,0.971998911,0.728953966,0.415881274,0.688726743,0.604139678,0.867947191,0.872068666,0.002072539
2110718,102.9460508,115.254795,96.80074063,110.7979104,102.7229473,86.53604118,103.9631882,105.7048018,109.4436939,106.2973352,104.8356661,98.30944932,103.1229396,108.7911367,103.8810778,95.1171736,21.31371175,63.7555195,0.913462506,0.133333333,0.125218404,0.359587088,0.817003667,0.81243205,0.576383699,0.494724648,0.46870444,0.544434053,0.919811805,0.234599639,0.000123563
2110719,105.3208698,117.1005984,96.70203239,111.3513445,122.7567632,86.53604118,104.1541824,107.0143035,113.6167249,109.4699314,104.6380722,103.6685518,102.8623933,105.0674196,111.8201495,95.12623583,22.21679167,63.58812906,0.935558276,0.326315789,0.125218404,0.363833307,0.852607511,0.923019132,0.660220823,0.490232337,0.630691805,0.536711919,0.780801036,0.468816282,0.000349346
2110720,108.0095562,110.5058902,107.9324172,105.6517859,110.2551122,86.53604118,108.7051099,106.5399406,109.5763625,108.1785726,106.2781759,111.2992353,113.4869137,109.2109635,128.3520322,106.9121533,18.99025717,82.63272974,0.708004319,0.194690265,0.125218404,0.465010353,0.839710131,0.815947824,0.626096152,0.527520208,0.861341306,0.851603936,0.935484436,0.956536028,0.293991213
2110721,107.7245361,110.5550715,106.3435568,96.21557009,122.7947199,86.53604118,109.0289501,109.3797271,112.2702243,108.4650564,107.1065764,112.1944762,116.3134435,104.5463284,127.3234894,100.1136875,19.01431965,79.93832411,0.331264926,0.328767123,0.125218404,0.472210027,0.916920655,0.887336297,0.6336666,0.54635395,0.888401381,0.935377286,0.761348088,0.926192199,0.124609898
2110722,103.1376426,114.7662644,103.3375194,92.80483028,124.3400973,86.53604118,106.2516394,105.4605823,102.8800383,103.9770937,104.1633362,103.22189,102.4273519,103.804215,108.8880458,96.53932336,21.07469272,74.84065539,0.19509169,0.428571429,0.125218404,0.410464352,0.810363622,0.638492408,0.515070389,0.479439183,0.617190744,0.52381806,0.733644117,0.38231404,0.035555911
2110723,104.8168288,112.1052349,101.6137322,89.20189054,117.6029234,86.53604118,106.4124568,110.326299,109.0356441,106.1484441,101.0299052,110.6703677,112.1310263,105.1270559,120.6022349,96.45434381,19.77275439,71.91743954,0.051244903,0.254545455,0.125218404,0.414039674,0.942656855,0.801618557,0.572449193,0.408200413,0.842332788,0.811417829,0.783027333,0.727903314,0.033438677
2110724,107.8971015,113.484513,104.6248743,108.3259816,98.15880081,86.53604118,111.0477364,109.4476974,114.3859168,108.1516471,113.9390513,113.4410156,117.3827714,106.4473584,128.831455,97.17639563,20.4475816,77.02376489,0.814771147,0.096153846,0.125218404,0.517092052,0.91876869,0.943403043,0.625384633,0.701690734,0.926080012,0.967070273,0.832315789,0.970679847,0.051428336
2110725,103.0671461,113.8209288,99.19956243,99.54359603,94.72496018,86.53604118,104.4476623,109.2549637,109.6245703,103.4608837,103.5597178,107.7887739,106.7375768,103.6803978,118.8135813,95.18661991,20.61217675,67.8234659,0.464135824,0.068181818,0.125218404,0.370358005,0.913528484,0.81722535,0.501429335,0.465715877,0.755232049,0.651565514,0.729021873,0.675134873,0.001853795
2110726,106.9438392,116.6733928,101.3115823,106.5918361,96.80261641,86.53604118,107.2988667,109.6769478,113.6609179,107.1294915,111.1635254,112.4406495,114.871375,109.2230693,128.2295142,95.9781311,22.00777658,71.40505063,0.745535671,0.085106383,0.125218404,0.433746499,0.925001743,0.924190265,0.598373763,0.638588964,0.895842361,0.892636923,0.93593636,0.952921531,0.021574009
2110727,101.6322793,116.643798,96.49343445,98.97443141,104.9549437,86.53604118,99.84432125,105.7984463,109.39769,100.2275802,109.3964662,103.7789692,100.7212236,105.9519789,98.48004743,95.12448638,21.99329695,63.23438656,0.441412018,0.151515152,0.125218404,0.26801569,0.819549753,0.811212927,0.415987995,0.59841475,0.634029346,0.473251433,0.813822685,0.075259701,0.000305762
2110728,104.0288934,117.5518584,97.99390946,103.5621296,86.35497363,86.53604118,106.8183773,110.9323582,114.8250997,111.8713067,103.1339111,102.4855303,106.3718787,105.5550306,128.4651885,95.21175804,22.43757564,65.77890733,0.624575126,0,0.125218404,0.423064172,0.959134908,0.955041574,0.723678126,0.456035133,0.594933106,0.640726868,0.799004135,0.959874339,0.002480102
2110729,106.0004243,113.3637065,100.9168442,95.43280925,113.6349298,86.53604118,106.8973223,111.5856069,113.1819318,106.4103486,105.9104854,113.4314713,116.0329053,97.54867112,127.8775607,95.86181606,20.38847564,70.73564981,0.300013326,0.222222222,0.125218404,0.42481929,0.976895988,0.911496933,0.579370124,0.519160738,0.925791519,0.927062628,0.500117257,0.942538281,0.018676062
2110730,105.9795578,115.3653887,98.78710911,97.14349525,116.1680686,86.53604118,104.3630532,109.8975462,111.7203547,106.9697902,104.6521651,108.0164888,109.2286034,110.4190593,128.7582024,95.18614994,21.36782098,67.12402335,0.368312188,0.242857143,0.125218404,0.36847696,0.930999559,0.872764522,0.594153592,0.490552741,0.76211509,0.72539514,0.980584082,0.968518766,0.001842086
2110731,102.1418529,113.4913926,98.69970812,95.32343372,95.51615294,86.53604118,105.0663096,109.5574623,106.1932846,103.3073098,103.3597036,107.2356126,104.6999919,107.5537338,108.40791,95.34687687,20.45094752,66.97580787,0.295646525,0.074626866,0.125218404,0.384111885,0.921753072,0.726294832,0.497371082,0.461168541,0.73851187,0.591175095,0.873618091,0.368149188,0.005846539
2110801,107.9725259,102.6229145,103.8843987,95.18535976,104.3198228,89.15236031,112.4097391,109.5278104,105.1003155,116.1077434,111.0191677,110.3394732,109.8594199,107.4532111,128.1491713,129.3482285,15.13342342,75.76805879,0.290133945,0.146341463,0.151882302,0.547372344,0.920946869,0.69733069,0.835627661,0.63530698,0.832330977,0.744091428,0.86986546,0.950551272,0.917151979
2110802,106.6459444,115.6591317,103.5340095,87.92635798,105.2410971,89.15236031,95.42488899,111.8000454,103.6378396,111.9331578,102.7164367,115.0729887,111.7733019,108.4540818,128.8088493,126.5966011,21.51153801,75.17386531,0.000319472,0.153846154,0.151882302,0.169762068,0.982726324,0.658574462,0.725312566,0.446543822,0.975408983,0.800815508,0.907229147,0.970012939,0.830492801
2110803,104.3989153,115.1643858,100.3855131,88.27339795,100.3846654,89.15236031,94.43913193,111.5213229,102.0681207,112.7037611,103.8254946,113.2293294,107.5690363,102.1133599,126.4407356,113.8690713,21.26947807,69.83461311,0.014174986,0.114285714,0.151882302,0.147846538,0.975148178,0.616976248,0.745676066,0.471758331,0.919681459,0.676208503,0.670522493,0.9001494,0.470854443
2110804,102.9201468,113.1261169,99.82435883,88.07208915,105.4509429,89.15236031,96.96779648,111.1210882,104.2359498,110.1330298,104.7530542,110.0421205,107.4414985,90.74689914,122.8225,103.0525468,20.27223228,68.88300197,0.006137765,0.155555556,0.151882302,0.204064268,0.964266258,0.674424633,0.677743465,0.492846462,0.82334302,0.67242851,0.246199058,0.793405057,0.197830513
2110805,103.4453657,112.0723295,100.8615688,91.52832183,96.96384547,89.15236031,103.1448443,109.6025083,105.3727662,111.7340465,104.5465305,110.062798,110.8290787,92.07894025,124.6315369,102.1562725,19.75665506,70.64191313,0.144127296,0.086419753,0.151882302,0.341393519,0.92297782,0.704550749,0.720050972,0.488151131,0.823968029,0.772830401,0.295925729,0.846774844,0.175500164
2110806,103.1386623,116.5594369,99.03341813,101.5080812,86.35497363,89.15236031,93.07495883,110.3976672,102.0000231,113.6423107,104.0575867,109.6785292,105.7273722,104.4189965,128.0999042,99.85641521,21.95202235,67.5417167,0.542567578,0,0.151882302,0.117517994,0.944597274,0.615171632,0.770477616,0.47703496,0.812352896,0.621624833,0.756594636,0.949097805,0.118200053
2110807,103.6596711,115.8598667,97.35561386,110.7388166,113.6349298,89.15236031,92.38290603,105.2471678,101.4988617,109.3809916,103.3140526,104.8520383,101.9377779,99.56891274,128.2686981,95.59035454,21.60974986,64.69647917,0.911103197,0.222222222,0.151882302,0.10213215,0.804561127,0.601890645,0.657870554,0.460130661,0.66646456,0.509307953,0.575535269,0.954077523,0.011912697
2110808,101.428449,112.2595284,99.02776039,109.5570833,93.47148393,89.15236031,93.79067502,103.385697,102.0511016,102.887339,101.50213,99.08428219,99.6856102,105.0615733,127.8471494,95.16226686,19.84824421,67.53212224,0.863922686,0.057971014,0.151882302,0.133429926,0.753949879,0.616525235,0.486273185,0.418936476,0.492124991,0.442557681,0.780582788,0.941641093,0.001247047
2110809,102.1190719,113.4071062,98.48526798,96.01764146,95.12353097,89.15236031,94.26113935,109.4655435,105.0886266,108.7438635,104.3531314,104.417395,104.1267174,99.0832106,126.976491,96.13397048,20.40970943,66.6121581,0.323362658,0.071428571,0.151882302,0.143889375,0.919253906,0.697020929,0.64103419,0.48375419,0.653326776,0.574184254,0.557403433,0.915955131,0.025456691
2110810,104.55568,116.1526398,98.28148753,93.94694107,106.8149408,89.15236031,104.2513231,108.9664191,112.6944289,113.6107799,103.6733794,98.71825252,106.5577754,105.6913367,127.7349471,95.43898738,21.75299233,66.26658514,0.240690279,0.166666667,0.151882302,0.365992955,0.905683285,0.898577898,0.769644401,0.468299981,0.481061164,0.646236515,0.804092601,0.938330927,0.008141439
2110811,103.5309332,115.3952169,98.5064865,88.58269075,107.2009779,89.15236031,102.2875996,107.0226432,111.5754216,111.8562081,104.5242426,100.3104695,105.8600736,105.2870392,120.1371263,96.2809557,21.38241475,66.64814068,0.026523452,0.169811321,0.151882302,0.322335098,0.852834259,0.868923735,0.72327914,0.487644415,0.529188446,0.625557867,0.788999697,0.714181789,0.029118775
2110812,102.2737515,113.7450213,98.18255232,95.93668558,86.35497363,89.15236031,100.675234,108.8943068,109.2908995,112.367283,104.1410901,98.4760535,104.9169475,105.6139233,125.6222352,95.17385254,20.57503818,66.09880981,0.320130507,0,0.151882302,0.286488694,0.903722637,0.808382935,0.7367845,0.478933415,0.473740315,0.597605278,0.801202668,0.876002194,0.0015357
2110813,101.1808121,113.3215867,99.41783593,89.25411618,98.6309539,89.15236031,97.9036035,104.840493,108.1176883,108.5124641,104.5700907,98.93696354,102.9540068,100.0199063,115.9524391,95.28650974,20.36786805,68.19361631,0.053330003,0.1,0.151882302,0.2248693,0.793504106,0.777292343,0.634919368,0.488686774,0.487672052,0.539427182,0.592371392,0.590726124,0.004342514
2110814,100.9128999,114.1230984,100.1121378,87.9916109,115.9082595,89.15236031,96.59781002,103.673,106.7271178,106.7016516,104.5794787,101.2463732,101.3789067,93.9821408,104.4976617,96.45944481,20.76001662,69.37102042,0.002924684,0.240740741,0.151882302,0.195838662,0.761761317,0.740441637,0.587067921,0.48890021,0.557477619,0.492743998,0.366974459,0.252789953,0.033565766
2110815,103.9246997,108.2766416,102.3625602,111.5104958,105.8849422,89.15236031,97.88630859,109.1308722,107.2245229,99.36203335,103.25911,101.6761238,105.2297327,105.3158167,128.0595243,95.21402443,17.89957246,73.18730968,0.941912366,0.159090909,0.151882302,0.224484796,0.910154578,0.753623082,0.393115573,0.458881539,0.570467512,0.606875676,0.790073998,0.947906528,0.002536569
2110816,102.3399165,110.492815,99.84166589,94.46388843,101.3867862,89.15236031,96.2763133,106.7902233,107.2639751,103.0758319,103.0751715,101.9109592,101.7216168,108.2996146,127.0831776,95.24195066,18.98386,68.91235147,0.261329318,0.12244898,0.151882302,0.188691088,0.846515028,0.754668581,0.491254185,0.454699682,0.577565783,0.502901319,0.901462703,0.919102574,0.00323234
2110817,103.2022212,109.0557387,102.8219104,100.477223,86.35497363,89.15236031,100.5243702,109.8221122,109.7591938,105.5568408,103.2863308,105.1358314,106.2936599,109.7670233,127.6109424,95.6908799,18.28075437,73.96628035,0.501410728,0,0.151882302,0.283134662,0.928948597,0.820792931,0.556815838,0.459500404,0.675042656,0.6384086,0.956242806,0.93467257,0.01441725
2110818,105.5946264,109.2758909,102.6904876,97.95523351,103.8920883,89.15236031,107.6022005,108.1944651,111.6842902,113.1091185,106.7845012,109.1013139,108.8313484,107.5988293,117.0953182,98.21235192,18.3884663,73.74341231,0.400720707,0.142857143,0.151882302,0.440490271,0.884694745,0.871808796,0.756387799,0.539031547,0.794905651,0.713621204,0.875301559,0.624443078,0.077238812
